longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.97222222222223,32.763392857142854,-1650.1,-7.780000000000001e-08,-7.310399999999998e-09,3.68e-10,3.5247000000000005e-08,5.7642e-08,1
-120.97222222222223,32.808035714285715,-1651.1,-7.6312e-08,-6.2535e-09,2.5716e-10,3.5030000000000003e-08,5.6608e-08,1
-120.97222222222223,32.85267857142857,-1653.1,-7.6222e-08,-5.7713000000000005e-09,-2.1037e-10,3.5226e-08,5.6437e-08,1
-120.97222222222223,32.89732142857143,-1657.1,-7.7711e-08,-5.0615e-09,-4.0486e-10,3.6327e-08,5.7364e-08,1
-120.97222222222223,32.941964285714285,-1661.9,-7.997000000000001e-08,-4.5928e-09,-6.053e-10,3.7693e-08,5.8858e-08,1
-120.97222222222223,32.986607142857146,-1666.6,-8.194200000000001e-08,-4.3294e-09,-3.7527e-10,3.8808e-08,6.0316e-08,1
-120.97222222222223,33.03125,-1671.6,-8.2903e-08,-5.7907e-09,-1.6647e-10,3.8557e-08,6.1124e-08,1
-120.97222222222223,33.075892857142854,-1676.9,-8.288800000000001e-08,-6.080300000000001e-09,1.334e-10,3.8404e-08,6.0995e-08,1
-120.97222222222223,33.120535714285715,-1682.1,-8.2135e-08,-2.2994e-09,2.8747000000000004e-10,3.9919e-08,6.0519e-08,1
-120.97222222222223,33.16517857142857,-1687.5,-8.1701e-08,-3.1453000000000003e-09,1.9429e-11,3.9278e-08,6.0218e-08,1
-120.97222222222223,33.20982142857143,-1692.8,-8.2744e-08,-4.1781e-09,-5.4358e-10,3.9287e-08,6.1028e-08,1
-120.97222222222223,33.254464285714285,-1688.4,-8.360200000000001e-08,-4.7016e-09,4.8538e-11,3.945e-08,6.1527e-08,1
-120.97222222222223,33.299107142857146,-1683.3,-8.182700000000001e-08,-4.1563e-09,8.838899999999998e-10,3.8845e-08,6.035000000000001e-08,1
-120.97222222222223,33.34375,-1687.0,-7.9002e-08,-4.7117e-09,7.104400000000001e-10,3.7152e-08,5.8419e-08,1
-120.97222222222223,33.388392857142854,-1690.9,-7.757e-08,-5.5456e-09,3.3119999999999995e-10,3.6013e-08,5.7376e-08,1
-120.97222222222223,33.433035714285715,-1694.9,-7.7485e-08,-5.8662e-09,2.3336e-10,3.581e-08,5.7259e-08,1
-120.97222222222223,33.47767857142857,-1699.0,-7.7702e-08,-6.351399999999999e-09,4.2074e-10,3.5678000000000004e-08,5.746000000000001e-08,1
-120.97222222222223,33.52232142857143,-1703.1,-7.8658e-08,-6.4315e-09,1.7177e-11,3.6113e-08,5.8214e-08,1
-120.97222222222223,33.566964285714285,-1707.3,-8.1494e-08,-5.8942e-09,-6.3428e-10,3.7805e-08,6.0255e-08,1
-120.97222222222223,33.611607142857146,-1708.4,-8.453400000000001e-08,-8.6403e-09,-3.2082e-10,3.7948e-08,6.2401e-08,1
-120.97222222222223,33.65625,-1707.5,-8.312999999999999e-08,-1.0638e-08,1.7346e-09,3.6288e-08,6.169400000000001e-08,1
-120.97222222222223,33.700892857142854,-1709.6,-7.7864e-08,-1.0016e-08,1.9731e-09,3.3981e-08,5.8494e-08,1
-120.97222222222223,33.745535714285715,-1713.8,-7.497e-08,-1.269e-08,6.0185e-10,3.1146e-08,5.6777e-08,1
-120.97222222222223,33.79017857142857,-1717.9,-7.502999999999999e-08,-1.6e-08,5.798200000000001e-10,2.9521e-08,5.7188e-08,1
-120.97222222222223,33.83482142857143,-1722.3,-7.4016e-08,-1.9246e-08,1.5517999999999995e-09,2.7429e-08,5.6924e-08,1
-120.97222222222223,33.879464285714285,-1726.8,-7.194e-08,-1.7647e-08,1.5042e-09,2.7188e-08,5.5519e-08,1
-120.97222222222223,33.924107142857146,-1731.5,-7.1538e-08,-1.7886e-08,8.0441e-10,2.6838e-08,5.5126e-08,1
-120.97222222222223,33.96875,-1736.8,-7.2199e-08,-1.9175e-08,1.1177000000000002e-09,2.6536e-08,5.5887e-08,1
-120.97222222222223,34.013392857142854,-1742.1,-7.3216e-08,-2.0808e-08,8.4733e-10,2.6217e-08,5.7177e-08,1
-120.97222222222223,34.058035714285715,-1747.4,-7.632900000000001e-08,-2.1162e-08,7.1563e-11,2.7583000000000006e-08,5.9284e-08,1
-120.97222222222223,34.10267857142857,-1749.0,-8.0616e-08,-1.8648e-08,4.2014e-10,3.0987e-08,6.1766e-08,1
-120.97222222222223,34.14732142857143,-1751.1,-8.4085e-08,-1.9357e-08,7.7976e-10,3.2373e-08,6.4245e-08,1
-120.97222222222223,34.191964285714285,-1754.8,-8.7566e-08,-1.9936e-08,5.2174e-10,3.3819e-08,6.7079e-08,1
-120.97222222222223,34.236607142857146,-1757.6,-9.4873e-08,-1.7712e-08,-1.4056e-09,3.8606e-08,7.1975e-08,1
-120.97222222222223,34.28125,-1760.4,-1.0866e-07,-1.0717e-08,-3.402e-09,4.909e-08,8.097899999999999e-08,1
-120.97222222222223,34.325892857142854,-1768.5,-1.263e-07,-6.4881e-09,-4.085e-09,6.0043e-08,9.2708e-08,1
-120.97222222222223,34.370535714285715,-1780.1,-1.4395e-07,4.362600000000001e-09,-4.4403e-09,7.4289e-08,1.0529e-07,1
-120.97222222222223,34.41517857142857,-1786.1,-1.6241e-07,1.696e-08,-6.0301000000000005e-09,8.9887e-08,1.1887e-07,1
-120.97222222222223,34.45982142857143,-1794.0,-1.8236e-07,3.048e-08,-6.7475e-09,1.0663e-07,1.3415e-07,1
-120.97222222222223,34.504464285714285,-1804.5,-2.0552e-07,4.6923e-08,-8.5935e-09,1.2651e-07,1.5262e-07,1
-120.97222222222223,34.549107142857146,-1813.9,-2.3473000000000004e-07,6.6e-08,-1.0325e-08,1.5072000000000002e-07,1.7585e-07,1
-120.97222222222223,34.59375,-1823.9,-2.6599e-07,8.632300000000001e-08,-1.0289e-08,1.7646e-07,2.0101e-07,1
