longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.97222222222223,32.629464285714285,-15121.0,-7.3674e-08,-8.7916e-09,-3.7119e-10,3.2443e-08,5.477e-08,6
-120.97222222222223,32.674107142857146,-15133.0,-7.485699999999999e-08,-7.9394e-09,-3.4000999999999995e-10,3.346e-08,5.5469e-08,6
-120.97222222222223,32.71875,-15141.0,-7.589800000000001e-08,-7.1572e-09,-3.1412000000000005e-10,3.4372e-08,5.6152e-08,6
-120.97222222222223,32.763392857142854,-15146.0,-7.6829e-08,-7.0792e-09,-2.8864e-10,3.4876e-08,5.681e-08,6
-120.97222222222223,32.808035714285715,-15142.0,-7.767000000000001e-08,-6.5459e-09,-2.5802999999999994e-10,3.5563e-08,5.7467e-08,6
-120.97222222222223,32.85267857142857,-15146.0,-7.8472e-08,-6.029600000000001e-09,-2.3902e-10,3.6222e-08,5.8064e-08,6
-120.97222222222223,32.89732142857143,-15166.0,-7.9268e-08,-5.582e-09,-2.0912e-10,3.6843e-08,5.8616e-08,6
-120.97222222222223,32.941964285714285,-15193.0,-8.0058e-08,-5.1851e-09,-1.9195e-10,3.7437e-08,5.911100000000001e-08,6
-120.97222222222223,32.986607142857146,-15226.0,-8.082e-08,-4.7322e-09,-1.7133000000000002e-10,3.8044e-08,5.9538e-08,6
-120.97222222222223,33.03125,-15256.0,-8.1398e-08,-4.339399999999999e-09,-9.5411e-11,3.8529e-08,5.9848e-08,6
-120.97222222222223,33.075892857142854,-15289.0,-8.152300000000001e-08,-4.1484e-09,8.0081e-11,3.8687e-08,5.993699999999999e-08,6
-120.97222222222223,33.120535714285715,-15328.0,-8.1503e-08,-3.8146e-09,1.1386e-12,3.8844e-08,5.9979e-08,6
-120.97222222222223,33.16517857142857,-15367.0,-8.162599999999999e-08,-3.6942e-09,2.3828000000000012e-11,3.8966e-08,6.005e-08,6
-120.97222222222223,33.20982142857143,-15402.0,-8.1604e-08,-3.8712e-09,1.0535e-10,3.8867e-08,6.0017e-08,6
-120.97222222222223,33.254464285714285,-15390.0,-8.133800000000001e-08,-4.5258e-09,1.7127e-10,3.8407e-08,5.9833e-08,6
-120.97222222222223,33.299107142857146,-15363.0,-8.1022e-08,-4.3554e-09,1.5587e-10,3.8333e-08,5.9714e-08,6
-120.97222222222223,33.34375,-15372.0,-8.0983e-08,-4.5887e-09,5.003600000000001e-11,3.8197e-08,5.9729e-08,6
-120.97222222222223,33.388392857142854,-15390.0,-8.099700000000001e-08,-4.9396e-09,1.9824e-10,3.8029e-08,5.9793e-08,6
-120.97222222222223,33.433035714285715,-15418.0,-8.078099999999999e-08,-5.3773e-09,2.847e-10,3.7703e-08,5.9722e-08,6
-120.97222222222223,33.47767857142857,-15447.0,-8.050900000000001e-08,-5.8634e-09,3.5255000000000004e-10,3.7325e-08,5.961299999999999e-08,6
-120.97222222222223,33.52232142857143,-15471.0,-8.0256e-08,-7.0514e-09,4.031e-10,3.6605e-08,5.9443e-08,6
-120.97222222222223,33.566964285714285,-15493.0,-8.0009e-08,-7.6264e-09,4.6304e-10,3.6194e-08,5.9267e-08,6
-120.97222222222223,33.611607142857146,-15496.0,-7.9681e-08,-8.333000000000001e-09,5.3607e-10,3.5678000000000004e-08,5.9019e-08,6
-120.97222222222223,33.65625,-15489.0,-7.9224e-08,-9.4228e-09,6.028400000000001e-10,3.4906e-08,5.8766999999999986e-08,6
-120.97222222222223,33.700892857142854,-15504.0,-7.8711e-08,-1.0777e-08,6.5999e-10,3.3973e-08,5.8575e-08,6
-120.97222222222223,33.745535714285715,-15528.0,-7.8251e-08,-1.219e-08,7.200000000000001e-10,3.3038e-08,5.8436e-08,6
-120.97222222222223,33.79017857142857,-15555.0,-7.7863e-08,-1.3435e-08,7.9105e-10,3.2224e-08,5.8349e-08,6
-120.97222222222223,33.83482142857143,-15579.0,-7.7558e-08,-1.4614e-08,8.5381e-10,3.1483e-08,5.8376e-08,6
-120.97222222222223,33.879464285714285,-15600.0,-7.7383e-08,-1.5797000000000002e-08,9.3082e-10,3.0807e-08,5.854e-08,6
-120.97222222222223,33.924107142857146,-15622.0,-7.7425e-08,-1.6454e-08,9.895e-10,3.0502e-08,5.8826e-08,6
-120.97222222222223,33.96875,-15638.0,-7.7839e-08,-1.7624e-08,9.8957e-10,3.0124e-08,5.929700000000001e-08,6
-120.97222222222223,34.013392857142854,-15653.0,-7.882999999999999e-08,-1.8447e-08,8.965099999999998e-10,3.0205000000000005e-08,6.0101e-08,6
-120.97222222222223,34.058035714285715,-15674.0,-8.050700000000001e-08,-1.8982e-08,7.947e-10,3.0773e-08,6.1336e-08,6
-120.97222222222223,34.10267857142857,-15680.0,-8.299400000000001e-08,-1.8991e-08,5.9214e-10,3.2007e-08,6.3056e-08,6
-120.97222222222223,34.14732142857143,-15691.0,-8.6643e-08,-1.8386e-08,2.296e-10,3.4129e-08,6.5358e-08,6
-120.97222222222223,34.191964285714285,-15715.0,-9.1814e-08,-1.6684000000000002e-08,-2.1734e-10,3.7566e-08,6.8485e-08,6
-120.97222222222223,34.236607142857146,-15738.0,-9.875e-08,-1.3556e-08,-8.0385e-10,4.2604e-08,7.274e-08,6
-120.97222222222223,34.28125,-15772.0,-1.078e-07,-8.7354e-09,-1.5841e-09,4.9559e-08,7.8477e-08,6
-120.97222222222223,34.325892857142854,-15848.0,-1.193e-07,-1.9761e-09,-2.5772e-09,5.872000000000001e-08,8.6066e-08,6
-120.97222222222223,34.370535714285715,-15943.0,-1.3357000000000002e-07,6.9389e-09,-3.6565e-09,7.035099999999999e-08,9.5976e-08,6
-120.97222222222223,34.41517857142857,-16007.0,-1.5067e-07,1.8349e-08,-4.7985e-09,8.4646e-08,1.0845999999999998e-07,6
-120.97222222222223,34.45982142857143,-16086.0,-1.7046e-07,3.2264e-08,-5.9226e-09,1.0152999999999997e-07,1.2353e-07,6
-120.97222222222223,34.504464285714285,-16198.0,-1.926e-07,4.8419e-08,-6.8849e-09,1.2071e-07,1.4097000000000002e-07,6
-120.97222222222223,34.549107142857146,-16335.0,-2.1625e-07,6.6361e-08,-7.553e-09,1.4151e-07,1.6015999999999995e-07,6
-120.97222222222223,34.59375,-16487.0,-2.4027e-07,8.5252e-08,-7.7911e-09,1.6295e-07,1.8013e-07,6
-120.97222222222223,34.638392857142854,-16643.0,-2.6329e-07,1.0394e-07,-7.4953e-09,1.8377e-07,1.9965e-07,6
-120.97222222222223,34.683035714285715,-16797.0,-2.8377e-07,1.2107e-07,-6.5976000000000005e-09,2.0253e-07,2.1729e-07,6
-120.97222222222223,34.72767857142857,-16966.0,-3.0013000000000003e-07,1.3532999999999998e-07,-5.1568e-09,2.1779e-07,2.3159e-07,6
-120.97222222222223,34.77232142857143,-17174.0,-3.1107e-07,1.4573e-07,-3.313e-09,2.2842e-07,2.4136999999999994e-07,6
-120.97222222222223,34.816964285714285,-17410.0,-3.1573e-07,1.5140999999999998e-07,-1.2155999999999998e-09,2.3357e-07,2.4576e-07,6
-120.97222222222223,34.861607142857146,-17647.0,-3.1375e-07,1.5202e-07,8.8686e-10,2.3289e-07,2.4443e-07,6
-120.97222222222223,34.90625,-17884.0,-3.0547e-07,1.4779000000000005e-07,2.7219e-09,2.2665e-07,2.3761e-07,6
-120.97222222222223,34.950892857142854,-18145.0,-2.9168000000000003e-07,1.3955e-07,4.1247e-09,2.1565e-07,2.2605e-07,6
-120.97222222222223,34.995535714285715,-18429.0,-2.7361e-07,1.2831e-07,5.0915e-09,2.0103e-07,2.1085e-07,6
-120.97222222222223,35.04017857142857,-18716.0,-2.5259e-07,1.1499e-07,5.6445e-09,1.8388e-07,1.9313e-07,6
-120.97222222222223,35.08482142857143,-19005.0,-2.2971e-07,1.0039e-07,5.9342e-09,1.6515999999999998e-07,1.7387e-07,6
-120.97222222222223,35.129464285714285,-19289.0,-2.0571e-07,8.4916e-08,6.067e-09,1.4544e-07,1.5371e-07,6
-120.97222222222223,35.174107142857146,-19561.0,-1.8114e-07,6.8727e-08,6.097399999999999e-09,1.2507999999999998e-07,1.3317e-07,6
-120.97222222222223,35.21875,-19824.0,-1.5648e-07,5.1942e-08,6.0442e-09,1.0438e-07,1.1279000000000002e-07,6
-120.97222222222223,35.263392857142854,-20097.0,-1.3221e-07,3.4889e-08,5.816600000000001e-09,8.3752e-08,9.3208e-08,6
-120.97222222222223,35.308035714285715,-20384.0,-1.0888e-07,1.7867e-08,5.4593e-09,6.361000000000001e-08,7.5108e-08,6
-120.97222222222223,35.35267857142857,-20661.0,-8.727600000000001e-08,1.4916e-09,4.772800000000001e-09,4.464e-08,5.9521e-08,6
-120.97222222222223,35.39732142857143,-20919.0,-6.8267e-08,-1.3393e-08,3.8738e-09,2.7709e-08,4.7648e-08,6
-120.97222222222223,35.441964285714285,-21171.0,-5.218e-08,-2.5904e-08,2.9599000000000005e-09,1.3467e-08,4.0153e-08,6
-120.97222222222223,35.486607142857146,-21456.0,-3.9012e-08,-3.6311e-08,2.0052e-09,2.4176e-09,3.6873e-08,6
-120.97222222222223,35.53125,-21779.0,-2.8594e-08,-4.4424e-08,1.234e-09,8.0107e-09,3.6634e-08,6
-120.97222222222223,35.575892857142854,-22103.0,-2.0592e-08,-5.0687e-08,6.5789e-10,1.5062e-08,3.8037e-08,6
-120.97222222222223,35.620535714285715,-22415.0,-1.4626e-08,-5.5119e-08,1.8455e-10,2.0247000000000003e-08,3.9861e-08,6
-120.97222222222223,35.66517857142857,-22704.0,-1.0318e-08,-5.8505e-08,-1.4321000000000002e-10,2.4094e-08,4.1801000000000005e-08,6
-120.97222222222223,35.70982142857143,-22948.0,-7.2586e-09,-6.0826e-08,-3.0876000000000003e-10,2.6785e-08,4.3403e-08,6
-120.97222222222223,35.754464285714285,-23124.0,-5.1077e-09,-6.2202e-08,-3.7185e-10,2.8549000000000006e-08,4.4504e-08,6
-120.97222222222223,35.799107142857146,-23256.0,-3.6172e-09,-6.3012e-08,-3.805e-10,2.97e-08,4.5255e-08,6
-120.97222222222223,35.84375,-23379.0,-2.609800000000001e-09,-6.3512e-08,-3.4349e-10,3.0453e-08,4.5781e-08,6
-120.97222222222223,35.888392857142854,-23490.0,-1.9541e-09,-6.3835e-08,-2.6598e-10,3.0941e-08,4.6149e-08,6
-120.97222222222223,35.933035714285715,-23587.0,-1.562e-09,-6.4059e-08,-1.6602e-10,3.1249e-08,4.6409e-08,6
-120.97222222222223,35.97767857142857,-23679.0,-1.3807e-09,-6.4269e-08,-5.6292e-11,3.1444e-08,4.66e-08,6
-120.91666666666669,31.02232142857143,-15067.0,-3.8676e-08,-3.1974e-08,-2.4268000000000003e-11,3.3512e-09,3.8072e-08,6
-120.91666666666669,31.066964285714285,-15067.0,-3.875e-08,-3.1939e-08,-8.1533e-11,3.4066e-09,3.8102e-08,6
-120.91666666666669,31.111607142857146,-15066.0,-3.8898e-08,-3.1881e-08,-1.4372e-10,3.5112e-09,3.8157e-08,6
-120.91666666666669,31.15625,-15067.0,-3.9097e-08,-3.1793e-08,-2.1623e-10,3.6587e-09,3.8208e-08,6
-120.91666666666669,31.200892857142854,-15058.0,-3.9366e-08,-3.1697e-08,-2.5257e-10,3.8428e-09,3.8261e-08,6
-120.91666666666669,31.245535714285715,-15011.0,-3.9725e-08,-3.163e-08,-2.7555e-10,4.0571e-09,3.8368e-08,6
-120.91666666666669,31.29017857142857,-14981.0,-4.0133e-08,-3.1446e-08,-3.1257e-10,4.3547e-09,3.8525e-08,6
-120.91666666666669,31.33482142857143,-14989.0,-4.0589000000000014e-08,-3.1303e-08,-3.6842e-10,4.6579e-09,3.8754e-08,6
-120.91666666666669,31.379464285714285,-14996.0,-4.1033e-08,-3.1147999999999995e-08,-5.1173e-10,4.968899999999999e-09,3.898e-08,6
-120.91666666666669,31.424107142857146,-15003.0,-4.1458000000000006e-08,-3.1102e-08,-5.4924e-10,5.2073e-09,3.9225e-08,6
-120.91666666666669,31.46875,-15012.0,-4.2015e-08,-3.0799e-08,-4.5971e-10,5.6271e-09,3.9459e-08,6
-120.91666666666669,31.513392857142854,-15022.0,-4.2787e-08,-3.04e-08,-3.7436e-10,6.2049e-09,3.9733e-08,6
-120.91666666666669,31.558035714285715,-15030.0,-4.3719e-08,-2.9705e-08,-4.2612e-10,7.0197e-09,3.9984e-08,6
-120.91666666666669,31.60267857142857,-15046.0,-4.4633e-08,-2.9131e-08,-5.5793e-10,7.771100000000001e-09,4.0233e-08,6
-120.91666666666669,31.64732142857143,-15053.0,-4.5471e-08,-2.8543e-08,-5.729500000000001e-10,8.483299999999999e-09,4.044e-08,6
-120.91666666666669,31.691964285714285,-15066.0,-4.6336000000000005e-08,-2.7814e-08,-6.186900000000001e-10,9.2813e-09,4.0667e-08,6
-120.91666666666669,31.736607142857146,-15099.0,-4.7269e-08,-2.7156e-08,-6.8586e-10,1.008e-08,4.0984e-08,6
-120.91666666666669,31.78125,-15120.0,-4.8257e-08,-2.6443e-08,-7.2681e-10,1.0931e-08,4.1366e-08,6
-120.91666666666669,31.825892857142854,-15101.0,-4.9297e-08,-2.5654e-08,-7.8218e-10,1.1847e-08,4.1814e-08,6
-120.91666666666669,31.870535714285715,-15080.0,-5.0407e-08,-2.4868e-08,-8.555599999999998e-10,1.2798e-08,4.2325e-08,6
-120.91666666666669,31.91517857142857,-15086.0,-5.1584e-08,-2.4064e-08,-9.3104e-10,1.3792e-08,4.2865e-08,6
-120.91666666666669,31.95982142857143,-15069.0,-5.2824e-08,-2.3192e-08,-9.9461e-10,1.4849e-08,4.3421e-08,6
-120.91666666666669,32.004464285714285,-15061.0,-5.413e-08,-2.2295e-08,-1.0534e-09,1.5952e-08,4.4008e-08,6
-120.91666666666669,32.049107142857146,-15076.0,-5.5487e-08,-2.1372e-08,-1.1085e-09,1.7093e-08,4.4627e-08,6
-120.91666666666669,32.09375,-15091.0,-5.688100000000001e-08,-2.042e-08,-1.1575999999999998e-09,1.8267e-08,4.5291e-08,6
-120.91666666666669,32.138392857142854,-15108.0,-5.8304e-08,-1.946e-08,-1.1977e-09,1.9458e-08,4.6012e-08,6
-120.91666666666669,32.183035714285715,-15104.0,-5.9747e-08,-1.8477e-08,-1.2242e-09,2.0671e-08,4.6766e-08,6
-120.91666666666669,32.22767857142857,-15100.0,-6.1209e-08,-1.7462e-08,-1.246e-09,2.1909e-08,4.7533000000000006e-08,6
-120.91666666666669,32.27232142857143,-15105.0,-6.267400000000001e-08,-1.6417e-08,-1.2559999999999998e-09,2.3163e-08,4.8304e-08,6
-120.91666666666669,32.316964285714285,-15104.0,-6.4134e-08,-1.5379e-08,-1.2572e-09,2.441e-08,4.9102e-08,6
-120.91666666666669,32.361607142857146,-15115.0,-6.5582e-08,-1.4378e-08,-1.252e-09,2.5632e-08,4.9937e-08,6
-120.91666666666669,32.40625,-15111.0,-6.7002e-08,-1.3375e-08,-1.2418e-09,2.6842000000000003e-08,5.0772000000000006e-08,6
-120.91666666666669,32.450892857142854,-15107.0,-6.8392e-08,-1.237e-08,-1.2119e-09,2.8037e-08,5.1594e-08,6
-120.91666666666669,32.495535714285715,-15124.0,-6.9745e-08,-1.1414e-08,-1.1750999999999998e-09,2.9189e-08,5.2412e-08,6
-120.91666666666669,32.54017857142857,-15125.0,-7.1057e-08,-1.0474000000000002e-08,-1.1400999999999998e-09,3.0313e-08,5.3223e-08,6
-120.91666666666669,32.58482142857143,-15126.0,-7.2328e-08,-9.5802e-09,-1.1245e-09,3.1394e-08,5.4015e-08,6
-120.91666666666669,32.629464285714285,-15138.0,-7.3576e-08,-8.805e-09,-1.0955999999999998e-09,3.2404000000000003e-08,5.4771e-08,6
-120.91666666666669,32.674107142857146,-15150.0,-7.4791e-08,-7.9731e-09,-1.0157e-09,3.3424e-08,5.5492e-08,6
-120.91666666666669,32.71875,-15166.0,-7.5881e-08,-7.1722e-09,-9.2559e-10,3.4367e-08,5.6186e-08,6
-120.91666666666669,32.763392857142854,-15178.0,-7.6846e-08,-7.0661000000000015e-09,-8.62e-10,3.4901e-08,5.6837e-08,6
-120.91666666666669,32.808035714285715,-15179.0,-7.7744e-08,-6.491399999999999e-09,-7.812999999999999e-10,3.5635e-08,5.7498e-08,6
-120.91666666666669,32.85267857142857,-15185.0,-7.858100000000001e-08,-5.95e-09,-7.224800000000001e-10,3.6323e-08,5.8099e-08,6
-120.91666666666669,32.89732142857143,-15204.0,-7.9356e-08,-5.4758000000000005e-09,-6.3135e-10,3.6946e-08,5.8648e-08,6
-120.91666666666669,32.941964285714285,-15232.0,-8.0074e-08,-5.145e-09,-5.6767e-10,3.7469e-08,5.9123e-08,6
-120.91666666666669,32.986607142857146,-15267.0,-8.0774e-08,-4.6932e-09,-5.082e-10,3.8044e-08,5.9544e-08,6
-120.91666666666669,33.03125,-15297.0,-8.1411e-08,-4.2951e-09,-2.8152e-10,3.8559e-08,5.990700000000001e-08,6
-120.91666666666669,33.075892857142854,-15326.0,-8.1987e-08,-4.0095e-09,7.8876e-11,3.8989e-08,6.0262e-08,6
-120.91666666666669,33.120535714285715,-15363.0,-8.2277e-08,-3.9044e-09,9.8756e-11,3.9186e-08,6.045399999999999e-08,6
-120.91666666666669,33.16517857142857,-15399.0,-8.239699999999999e-08,-3.5429e-09,6.1951e-11,3.9427e-08,6.0554e-08,6
-120.91666666666669,33.20982142857143,-15431.0,-8.252e-08,-3.9346e-09,2.8854e-10,3.9294e-08,6.0593e-08,6
-120.91666666666669,33.254464285714285,-15424.0,-8.236e-08,-4.3958e-09,5.0195e-10,3.8986e-08,6.0499e-08,6
-120.91666666666669,33.299107142857146,-15410.0,-8.197000000000001e-08,-4.4039e-09,5.0818e-10,3.8787e-08,6.0298e-08,6
-120.91666666666669,33.34375,-15428.0,-8.1461e-08,-4.4274e-09,3.6093e-10,3.8518e-08,6.0008e-08,6
-120.91666666666669,33.388392857142854,-15452.0,-8.1175e-08,-4.7021e-09,5.3535e-10,3.824e-08,5.9844e-08,6
-120.91666666666669,33.433035714285715,-15482.0,-8.101000000000001e-08,-5.1518e-09,8.3997e-10,3.7939e-08,5.9775e-08,6
-120.91666666666669,33.47767857142857,-15514.0,-8.069300000000001e-08,-5.623600000000001e-09,1.0097e-09,3.7548e-08,5.9658e-08,6
-120.91666666666669,33.52232142857143,-15539.0,-8.0374e-08,-6.8066e-09,1.1718e-09,3.6802e-08,5.95e-08,6
-120.91666666666669,33.566964285714285,-15561.0,-8.0105e-08,-7.418e-09,1.3308e-09,3.6368e-08,5.9379e-08,6
-120.91666666666669,33.611607142857146,-15581.0,-7.9874e-08,-8.1696e-09,1.5553e-09,3.5886e-08,5.9227e-08,6
-120.91666666666669,33.65625,-15592.0,-7.9551e-08,-9.2052e-09,1.8095e-09,3.5219e-08,5.9027e-08,6
-120.91666666666669,33.700892857142854,-15597.0,-7.909099999999999e-08,-1.0494e-08,2.0136e-09,3.4358e-08,5.8789e-08,6
-120.91666666666669,33.745535714285715,-15616.0,-7.8576e-08,-1.1812e-08,2.2066e-09,3.3455e-08,5.8556e-08,6
-120.91666666666669,33.79017857142857,-15650.0,-7.8101e-08,-1.3063e-08,2.4354e-09,3.261e-08,5.8381999999999986e-08,6
-120.91666666666669,33.83482142857143,-15679.0,-7.7875e-08,-1.4239e-08,2.5423e-09,3.1919e-08,5.8393e-08,6
-120.91666666666669,33.879464285714285,-15705.0,-7.781e-08,-1.5209e-08,2.8412e-09,3.1429e-08,5.8558e-08,6
-120.91666666666669,33.924107142857146,-15728.0,-7.7673e-08,-1.6007e-08,3.0854000000000005e-09,3.0987e-08,5.8731e-08,6
-120.91666666666669,33.96875,-15744.0,-7.7907e-08,-1.7202e-08,2.9668e-09,3.0497e-08,5.9127e-08,6
-120.91666666666669,34.013392857142854,-15758.0,-7.8728e-08,-1.8111e-08,2.8122e-09,3.0439e-08,5.9885e-08,6
-120.91666666666669,34.058035714285715,-15774.0,-8.0129e-08,-1.8741e-08,2.4879e-09,3.0795e-08,6.1001e-08,6
-120.91666666666669,34.10267857142857,-15779.0,-8.2498e-08,-1.8944e-08,1.834e-09,3.183e-08,6.2627e-08,6
-120.91666666666669,34.14732142857143,-15793.0,-8.6032e-08,-1.8426e-08,8.3845e-10,3.3814e-08,6.4816e-08,6
-120.91666666666669,34.191964285714285,-15826.0,-9.0947e-08,-1.6921e-08,-4.816100000000001e-10,3.7016e-08,6.7798e-08,6
-120.91666666666669,34.236607142857146,-15853.0,-9.7602e-08,-1.4096e-08,-2.2346e-09,4.1813000000000005e-08,7.1967e-08,6
-120.91666666666669,34.28125,-15891.0,-1.0640999999999997e-07,-9.6934e-09,-4.5281000000000005e-09,4.8569e-08,7.7684e-08,6
-120.91666666666669,34.325892857142854,-15960.0,-1.1765e-07,-3.3047e-09,-7.3875e-09,5.7648e-08,8.527999999999999e-08,6
-120.91666666666669,34.370535714285715,-16046.0,-1.3171e-07,5.3075000000000005e-09,-1.0652e-08,6.933e-08,9.5242e-08,6
-120.91666666666669,34.41517857142857,-16126.0,-1.4878e-07,1.6529000000000002e-08,-1.415e-08,8.3857e-08,1.0792e-07,6
-120.91666666666669,34.45982142857143,-16215.0,-1.6874e-07,3.0397e-08,-1.7572e-08,1.011e-07,1.2334000000000002e-07,6
-120.91666666666669,34.504464285714285,-16334.0,-1.9124e-07,4.6668000000000005e-08,-2.0546e-08,1.2071e-07,1.4125999999999998e-07,6
-120.91666666666669,34.549107142857146,-16487.0,-2.1549e-07,6.4921e-08,-2.2640000000000003e-08,1.4202e-07,1.6104e-07,6
-120.91666666666669,34.59375,-16658.0,-2.4035e-07,8.4347e-08,-2.3419e-08,1.6403e-07,1.8169e-07,6
-120.91666666666669,34.638392857142854,-16830.0,-2.6438000000000004e-07,1.0375e-07,-2.2551e-08,1.8544e-07,2.0192e-07,6
-120.91666666666669,34.683035714285715,-17001.0,-2.859e-07,1.2167e-07,-1.9866e-08,2.0475e-07,2.2025e-07,6
-120.91666666666669,34.72767857142857,-17183.0,-3.0316e-07,1.3665999999999998e-07,-1.5504e-08,2.2046e-07,2.3512e-07,6
-120.91666666666669,34.77232142857143,-17391.0,-3.146e-07,1.4749e-07,-9.8557e-09,2.3126e-07,2.4521e-07,6
-120.91666666666669,34.816964285714285,-17619.0,-3.1924e-07,1.5328e-07,-3.4391e-09,2.3629e-07,2.4964e-07,6
-120.91666666666669,34.861607142857146,-17848.0,-3.1684e-07,1.5366e-07,2.9555e-09,2.3527e-07,2.4815e-07,6
-120.91666666666669,34.90625,-18076.0,-3.0775e-07,1.4892e-07,8.560399999999999e-09,2.285e-07,2.4101e-07,6
-120.91666666666669,34.950892857142854,-18350.0,-2.9294000000000003e-07,1.3999e-07,1.2738e-08,2.1684e-07,2.2901e-07,6
