longitude,latitude,param1,param2,param3,param4,param5,param6,layer
-120.97222222222223,31.736607142857146,-27953.0,-4.7056e-08,-2.7065e-08,-2.4464e-10,9.998100000000002e-09,4.0837e-08,7
-120.97222222222223,31.78125,-27971.0,-4.8093000000000006e-08,-2.6402e-08,-2.692e-10,1.0849e-08,4.1276e-08,7
-120.97222222222223,31.825892857142854,-27946.0,-4.9194e-08,-2.5697e-08,-2.9212e-10,1.1752e-08,4.1766e-08,7
-120.97222222222223,31.870535714285715,-27921.0,-5.0351e-08,-2.4943e-08,-3.1105000000000003e-10,1.2708e-08,4.229e-08,7
-120.97222222222223,31.91517857142857,-27932.0,-5.1564e-08,-2.4151e-08,-3.2792000000000004e-10,1.371e-08,4.2842e-08,7
-120.97222222222223,31.95982142857143,-27920.0,-5.283e-08,-2.3295e-08,-3.4381e-10,1.4772e-08,4.3417e-08,7
-120.97222222222223,32.004464285714285,-27905.0,-5.4141e-08,-2.2385e-08,-3.6042e-10,1.5882e-08,4.4015000000000014e-08,7
-120.97222222222223,32.049107142857146,-27914.0,-5.5494e-08,-2.1449e-08,-3.7543e-10,1.7026e-08,4.4645e-08,7
-120.97222222222223,32.09375,-27924.0,-5.6882e-08,-2.0489e-08,-3.8898e-10,1.82e-08,4.5312e-08,7
-120.97222222222223,32.138392857142854,-27935.0,-5.829900000000001e-08,-1.9512e-08,-4.0155e-10,1.9398e-08,4.6018e-08,7
-120.97222222222223,32.183035714285715,-27921.0,-5.9737e-08,-1.8514e-08,-4.11e-10,2.0616e-08,4.6756000000000005e-08,7
-120.97222222222223,32.22767857142857,-27906.0,-6.1188e-08,-1.7495000000000002e-08,-4.1894e-10,2.185e-08,4.752e-08,7
-120.97222222222223,32.27232142857143,-27904.0,-6.2648e-08,-1.6474e-08,-4.2376e-10,2.3091e-08,4.8309e-08,7
-120.97222222222223,32.316964285714285,-27896.0,-6.410599999999999e-08,-1.5459e-08,-4.2404e-10,2.4327e-08,4.9121e-08,7
-120.97222222222223,32.361607142857146,-27889.0,-6.555e-08,-1.4464e-08,-4.2131e-10,2.5547e-08,4.995e-08,7
-120.97222222222223,32.40625,-27880.0,-6.6977e-08,-1.3484e-08,-4.1986e-10,2.675e-08,5.0789e-08,7
-120.97222222222223,32.450892857142854,-27880.0,-6.837799999999999e-08,-1.2532e-08,-4.1138e-10,2.7926e-08,5.1628e-08,7
-120.97222222222223,32.495535714285715,-27890.0,-6.974e-08,-1.1608e-08,-3.9821e-10,2.9069e-08,5.2456e-08,7
-120.97222222222223,32.54017857142857,-27884.0,-7.106e-08,-1.0709e-08,-3.8314e-10,3.0178e-08,5.3267e-08,7
-120.97222222222223,32.58482142857143,-27878.0,-7.2333e-08,-9.8369e-09,-3.6714e-10,3.125e-08,5.4048e-08,7
-120.97222222222223,32.629464285714285,-27885.0,-7.3553e-08,-8.9855e-09,-3.5196e-10,3.2286e-08,5.4798e-08,7
-120.97222222222223,32.674107142857146,-27893.0,-7.4712e-08,-8.1903e-09,-3.3693e-10,3.3262000000000004e-08,5.5518e-08,7
-120.97222222222223,32.71875,-27896.0,-7.5794e-08,-7.474e-09,-3.1483e-10,3.4162e-08,5.6202e-08,7
-120.97222222222223,32.763392857142854,-27894.0,-7.679700000000001e-08,-6.9017e-09,-2.9146e-10,3.4949e-08,5.6843e-08,7
-120.97222222222223,32.808035714285715,-27885.0,-7.7719e-08,-6.3473e-09,-2.6081e-10,3.5687e-08,5.7452e-08,7
-120.97222222222223,32.85267857142857,-27879.0,-7.8555e-08,-5.8401e-09,-2.279e-10,3.6358e-08,5.8011e-08,7
-120.97222222222223,32.89732142857143,-27879.0,-7.930500000000001e-08,-5.3701e-09,-1.8988e-10,3.6968e-08,5.8503e-08,7
-120.97222222222223,32.941964285714285,-27883.0,-7.9965e-08,-4.9329e-09,-1.5205e-10,3.7516e-08,5.8923e-08,7
-120.97222222222223,32.986607142857146,-27891.0,-8.0535e-08,-4.5378e-09,-1.1763e-10,3.7999e-08,5.9279e-08,7
-120.97222222222223,33.03125,-27896.0,-8.0989e-08,-4.2322e-09,-7.9726e-11,3.8379e-08,5.9566e-08,7
-120.97222222222223,33.075892857142854,-27904.0,-8.126899999999997e-08,-4.0624e-09,-1.5517000000000002e-11,3.8603e-08,5.9761e-08,7
-120.97222222222223,33.120535714285715,-27917.0,-8.144000000000001e-08,-3.9607e-09,-3.931e-12,3.874e-08,5.9901e-08,7
-120.97222222222223,33.16517857142857,-27929.0,-8.157999999999999e-08,-3.9402e-09,2.5212e-11,3.882e-08,6.001100000000001e-08,7
-120.97222222222223,33.20982142857143,-27937.0,-8.163399999999999e-08,-3.9966e-09,6.2418e-11,3.8819e-08,6.0059e-08,7
-120.97222222222223,33.254464285714285,-27947.0,-8.1581e-08,-4.2215e-09,1.0401e-10,3.8680000000000006e-08,6.004e-08,7
-120.97222222222223,33.299107142857146,-27946.0,-8.1455e-08,-4.4322e-09,1.3957e-10,3.8511e-08,6.0001e-08,7
-120.97222222222223,33.34375,-27935.0,-8.1334e-08,-4.721800000000001e-09,1.5386000000000002e-10,3.8307e-08,5.996500000000001e-08,7
-120.97222222222223,33.388392857142854,-27935.0,-8.118e-08,-5.0825e-09,2.2084e-10,3.8049e-08,5.9902e-08,7
-120.97222222222223,33.433035714285715,-27943.0,-8.092499999999999e-08,-5.5591e-09,2.8081000000000004e-10,3.7684e-08,5.9772e-08,7
-120.97222222222223,33.47767857142857,-27952.0,-8.0599e-08,-6.1263e-09,3.4572e-10,3.7238e-08,5.9586e-08,7
-120.97222222222223,33.52232142857143,-27955.0,-8.022e-08,-6.832600000000001e-09,4.0642e-10,3.6696e-08,5.9349e-08,7
-120.97222222222223,33.566964285714285,-27956.0,-7.981e-08,-7.5397e-09,4.6583e-10,3.6138e-08,5.9095000000000014e-08,7
-120.97222222222223,33.611607142857146,-27953.0,-7.9376e-08,-8.3273e-09,5.2624e-10,3.5528e-08,5.8829999999999985e-08,7
-120.97222222222223,33.65625,-27950.0,-7.8917e-08,-9.2234e-09,5.9063e-10,3.4852e-08,5.8559e-08,7
-120.97222222222223,33.700892857142854,-27955.0,-7.8451e-08,-1.0228999999999998e-08,6.5695e-10,3.4117e-08,5.8304e-08,7
-120.97222222222223,33.745535714285715,-27959.0,-7.8017e-08,-1.1317e-08,7.2297e-10,3.3358e-08,5.8102e-08,7
-120.97222222222223,33.79017857142857,-27964.0,-7.765799999999999e-08,-1.2459e-08,7.8557e-10,3.2609e-08,5.7989999999999985e-08,7
-120.97222222222223,33.83482142857143,-27966.0,-7.7417e-08,-1.3642e-08,8.447499999999998e-10,3.1899e-08,5.800200000000001e-08,7
-120.97222222222223,33.879464285714285,-27965.0,-7.7337e-08,-1.4857e-08,9.0864e-10,3.1253e-08,5.8164e-08,7
-120.97222222222223,33.924107142857146,-27963.0,-7.7478e-08,-1.5981e-08,9.5606e-10,3.0763e-08,5.849300000000001e-08,7
-120.97222222222223,33.96875,-27954.0,-7.7956e-08,-1.7071e-08,9.5799e-10,3.0458e-08,5.9021e-08,7
-120.97222222222223,34.013392857142854,-27942.0,-7.8929e-08,-1.7905999999999998e-08,9.0195e-10,3.0525000000000004e-08,5.982e-08,7
-120.97222222222223,34.058035714285715,-27937.0,-8.057e-08,-1.8368e-08,7.8415e-10,3.1111e-08,6.0971e-08,7
-120.97222222222223,34.10267857142857,-27934.0,-8.3075e-08,-1.8262e-08,5.8479e-10,3.2412e-08,6.2562e-08,7
-120.97222222222223,34.14732142857143,-27934.0,-8.668300000000001e-08,-1.7343e-08,2.9085000000000003e-10,3.4671e-08,6.4717e-08,7
-120.97222222222223,34.191964285714285,-27940.0,-9.1664e-08,-1.5359000000000002e-08,-1.1636e-10,3.8152e-08,6.7634e-08,7
-120.97222222222223,34.236607142857146,-27948.0,-9.8311e-08,-1.2047e-08,-6.5742e-10,4.3137e-08,7.1577e-08,7
-120.97222222222223,34.28125,-27969.0,-1.0691e-07,-7.0920000000000016e-09,-1.3342999999999998e-09,4.9927e-08,7.686e-08,7
-120.97222222222223,34.325892857142854,-28005.0,-1.1773e-07,-1.7740000000000003e-10,-2.1468e-09,5.8814e-08,8.3835e-08,7
-120.97222222222223,34.370535714285715,-28041.0,-1.3094e-07,8.963200000000001e-09,-3.0514e-09,7.002e-08,9.285e-08,7
-120.97222222222223,34.41517857142857,-28075.0,-1.466e-07,2.0493e-08,-3.9952e-09,8.3642e-08,1.0415e-07,7
-120.97222222222223,34.45982142857143,-28115.0,-1.6454000000000002e-07,3.4402e-08,-4.894e-09,9.9593e-08,1.178e-07,7
-120.97222222222223,34.504464285714285,-28175.0,-1.8433e-07,5.0449e-08,-5.6392e-09,1.1752e-07,1.3356e-07,7
-120.97222222222223,34.549107142857146,-28265.0,-2.0524e-07,6.8103e-08,-6.118e-09,1.3681e-07,1.5086e-07,7
-120.97222222222223,34.59375,-28366.0,-2.2628e-07,8.6569e-08,-6.216399999999999e-09,1.5654999999999998e-07,1.6882999999999998e-07,7
-120.97222222222223,34.638392857142854,-28466.0,-2.462e-07,1.0479e-07,-5.8467000000000005e-09,1.7559e-07,1.8634e-07,7
-120.97222222222223,34.683035714285715,-28564.0,-2.6359e-07,1.2154e-07,-4.960699999999999e-09,1.9263e-07,2.0204e-07,7
-120.97222222222223,34.72767857142857,-28664.0,-2.7703000000000004e-07,1.3557000000000002e-07,-3.5805e-09,2.0633e-07,2.146e-07,7
-120.97222222222223,34.77232142857143,-28765.0,-2.853e-07,1.4572e-07,-1.7868e-09,2.1552e-07,2.2279e-07,7
-120.97222222222223,34.816964285714285,-28868.0,-2.8752e-07,1.5121e-07,2.3213e-10,2.1937e-07,2.2579e-07,7
-120.97222222222223,34.861607142857146,-28972.0,-2.8339e-07,1.5164999999999998e-07,2.2887e-09,2.1753e-07,2.2321e-07,7
-120.97222222222223,34.90625,-29082.0,-2.7305e-07,1.4711e-07,4.1844e-09,2.1012e-07,2.1515e-07,7
-120.97222222222223,34.950892857142854,-29222.0,-2.5711e-07,1.3807e-07,5.764100000000001e-09,1.9767e-07,2.0213e-07,7
-120.97222222222223,34.995535714285715,-29386.0,-2.3669e-07,1.2534e-07,6.8423e-09,1.8114e-07,1.8508e-07,7
-120.97222222222223,35.04017857142857,-29559.0,-2.1327e-07,1.1e-07,7.3643e-09,1.618e-07,1.6529e-07,7
-120.97222222222223,35.08482142857143,-29725.0,-1.8835e-07,9.3118e-08,7.348e-09,1.4093e-07,1.4404e-07,7
-120.97222222222223,35.129464285714285,-29872.0,-1.6331e-07,7.567e-08,6.8478e-09,1.1969e-07,1.2254e-07,7
-120.97222222222223,35.174107142857146,-30006.0,-1.3925e-07,5.8423e-08,6.02e-09,9.9021e-08,1.0177e-07,7
-120.97222222222223,35.21875,-30137.0,-1.1688e-07,4.1872e-08,5.0241000000000005e-09,7.953599999999999e-08,8.2426e-08,7
-120.97222222222223,35.263392857142854,-30284.0,-9.6589e-08,2.6254e-08,3.9976e-09,6.1551e-08,6.495e-08,7
-120.97222222222223,35.308035714285715,-30454.0,-7.8554e-08,1.1726e-08,3.0041e-09,4.5239000000000006e-08,4.9738e-08,7
-120.97222222222223,35.35267857142857,-30617.0,-6.2925e-08,-1.5672e-09,2.138e-09,3.0753e-08,3.7373e-08,7
-120.97222222222223,35.39732142857143,-30768.0,-4.9662e-08,-1.3515999999999997e-08,1.4117000000000002e-09,1.8128e-08,2.8665e-08,7
-120.97222222222223,35.441964285714285,-30909.0,-3.8613e-08,-2.4036e-08,8.151300000000001e-10,7.3339e-09,2.4533e-08,7
-120.97222222222223,35.486607142857146,-31044.0,-2.958e-08,-3.3043999999999995e-08,3.4779000000000005e-10,1.7666e-09,2.482e-08,7
-120.97222222222223,35.53125,-31177.0,-2.2335e-08,-4.0592e-08,-5.8186e-12,9.1282e-09,2.7726000000000006e-08,7
-120.97222222222223,35.575892857142854,-31317.0,-1.6641999999999998e-08,-4.6719e-08,-2.6063e-10,1.5041e-08,3.1434e-08,7
-120.97222222222223,35.620535714285715,-31457.0,-1.2262e-08,-5.1572e-08,-4.4038e-10,1.966e-08,3.4998999999999995e-08,7
-120.97222222222223,35.66517857142857,-31587.0,-8.964799999999999e-09,-5.5273e-08,-5.3863e-10,2.316e-08,3.8037e-08,7
-120.97222222222223,35.70982142857143,-31704.0,-6.531600000000001e-09,-5.8019e-08,-5.7293e-10,2.575e-08,4.0468e-08,7
-120.97222222222223,35.754464285714285,-31803.0,-4.7743e-09,-5.9977e-08,-5.5594e-10,2.7607e-08,4.2315e-08,7
-120.97222222222223,35.799107142857146,-31886.0,-3.5314e-09,-6.1315e-08,-5.0047e-10,2.8896000000000006e-08,4.3651e-08,7
-120.97222222222223,35.84375,-31963.0,-2.6748e-09,-6.2197e-08,-4.1679e-10,2.9764e-08,4.458e-08,7
-120.97222222222223,35.888392857142854,-32029.0,-2.1088e-09,-6.2757e-08,-3.0888e-10,3.0325e-08,4.5194e-08,7
-120.97222222222223,35.933035714285715,-32087.0,-1.7668e-09,-6.3091e-08,-1.8883e-10,3.0663e-08,4.5567e-08,7
-120.97222222222223,35.97767857142857,-32145.0,-1.6059e-09,-6.326399999999999e-08,-6.3277e-11,3.0829e-08,4.575e-08,7
-120.91666666666669,31.02232142857143,-27885.0,-3.8659e-08,-3.2118000000000003e-08,-1.6924e-11,3.2701e-09,3.8131e-08,7
-120.91666666666669,31.066964285714285,-27886.0,-3.8719e-08,-3.209e-08,-4.9415e-11,3.3148e-09,3.8146e-08,7
-120.91666666666669,31.111607142857146,-27885.0,-3.8839e-08,-3.203e-08,-8.277799999999999e-11,3.4053e-09,3.8173e-08,7
-120.91666666666669,31.15625,-27885.0,-3.9019e-08,-3.1935e-08,-1.1495e-10,3.5439e-09,3.8208e-08,7
-120.91666666666669,31.200892857142854,-27875.0,-3.9257e-08,-3.1794e-08,-1.6073e-10,3.7348e-09,3.825e-08,7
-120.91666666666669,31.245535714285715,-27849.0,-3.9556e-08,-3.162e-08,-2.1733e-10,3.9742e-09,3.8313e-08,7
-120.91666666666669,31.29017857142857,-27839.0,-3.9926e-08,-3.1433e-08,-2.7327e-10,4.2552e-09,3.8414e-08,7
-120.91666666666669,31.33482142857143,-27845.0,-4.0368e-08,-3.1212e-08,-3.2896e-10,4.589999999999999e-09,3.8545e-08,7
-120.91666666666669,31.379464285714285,-27850.0,-4.0865e-08,-3.0945000000000003e-08,-3.8926e-10,4.9754e-09,3.8691e-08,7
-120.91666666666669,31.424107142857146,-27855.0,-4.1412000000000014e-08,-3.0648e-08,-4.2876e-10,5.3991e-09,3.8855e-08,7
-120.91666666666669,31.46875,-27863.0,-4.2027e-08,-3.0292e-08,-4.4191e-10,5.8841e-09,3.9047e-08,7
-120.91666666666669,31.513392857142854,-27871.0,-4.2717e-08,-2.9882e-08,-4.5285e-10,6.4332e-09,3.9277e-08,7
-120.91666666666669,31.558035714285715,-27877.0,-4.3472e-08,-2.9405e-08,-4.8453e-10,7.0501e-09,3.9534e-08,7
-120.91666666666669,31.60267857142857,-27891.0,-4.4271e-08,-2.8891e-08,-5.4558e-10,7.7097e-09,3.981e-08,7
-120.91666666666669,31.64732142857143,-27904.0,-4.512e-08,-2.8327e-08,-6.0775e-10,8.4186e-09,4.0108e-08,7
-120.91666666666669,31.691964285714285,-27924.0,-4.6033e-08,-2.7729e-08,-6.7336e-10,9.1768e-09,4.0449e-08,7
-120.91666666666669,31.736607142857146,-27954.0,-4.7012e-08,-2.7096e-08,-7.457799999999999e-10,9.9857e-09,4.0839e-08,7
-120.91666666666669,31.78125,-27972.0,-4.8054e-08,-2.6428e-08,-8.133700000000001e-10,1.0843e-08,4.128e-08,7
-120.91666666666669,31.825892857142854,-27949.0,-4.9158e-08,-2.5719e-08,-8.7559e-10,1.1752e-08,4.1767000000000006e-08,7
-120.91666666666669,31.870535714285715,-27926.0,-5.0321e-08,-2.496e-08,-9.317e-10,1.2715e-08,4.2291e-08,7
-120.91666666666669,31.91517857142857,-27935.0,-5.1541e-08,-2.4169e-08,-9.873e-10,1.3722e-08,4.2847e-08,7
-120.91666666666669,31.95982142857143,-27923.0,-5.2811e-08,-2.3314e-08,-1.0378e-09,1.4785e-08,4.3426e-08,7
-120.91666666666669,32.004464285714285,-27911.0,-5.4129e-08,-2.2409e-08,-1.0868e-09,1.5897e-08,4.4031000000000006e-08,7
-120.91666666666669,32.049107142857146,-27921.0,-5.5488e-08,-2.1472e-08,-1.1325999999999998e-09,1.7046e-08,4.4667000000000006e-08,7
-120.91666666666669,32.09375,-27931.0,-5.6882e-08,-2.0510000000000003e-08,-1.1746e-09,1.8224e-08,4.5339e-08,7
-120.91666666666669,32.138392857142854,-27943.0,-5.8305e-08,-1.9533e-08,-1.2082e-09,1.9424e-08,4.6049e-08,7
-120.91666666666669,32.183035714285715,-27935.0,-5.9751e-08,-1.8531e-08,-1.2321e-09,2.0647000000000003e-08,4.6791e-08,7
-120.91666666666669,32.22767857142857,-27925.0,-6.121e-08,-1.7511e-08,-1.2549e-09,2.1885e-08,4.756e-08,7
-120.91666666666669,32.27232142857143,-27925.0,-6.2676e-08,-1.649e-08,-1.2687000000000002e-09,2.3128e-08,4.8355e-08,7
-120.91666666666669,32.316964285714285,-27918.0,-6.4141e-08,-1.5471e-08,-1.2745e-09,2.4368e-08,4.917e-08,7
-120.91666666666669,32.361607142857146,-27923.0,-6.5595e-08,-1.4472e-08,-1.2699e-09,2.5593e-08,5.0004e-08,7
-120.91666666666669,32.40625,-27914.0,-6.703e-08,-1.3487e-08,-1.2580999999999998e-09,2.6801e-08,5.0846e-08,7
-120.91666666666669,32.450892857142854,-27904.0,-6.8436e-08,-1.2525e-08,-1.2285e-09,2.7982e-08,5.1686e-08,7
-120.91666666666669,32.495535714285715,-27914.0,-6.980400000000001e-08,-1.1594e-08,-1.1908e-09,2.9129e-08,5.2518e-08,7
-120.91666666666669,32.54017857142857,-27909.0,-7.1129e-08,-1.0696e-08,-1.1467999999999998e-09,3.0238e-08,5.3332e-08,7
-120.91666666666669,32.58482142857143,-27904.0,-7.2403e-08,-9.8282e-09,-1.1019e-09,3.1307000000000004e-08,5.4117e-08,7
-120.91666666666669,32.629464285714285,-27910.0,-7.3623e-08,-8.9863e-09,-1.057e-09,3.2336e-08,5.487e-08,7
-120.91666666666669,32.674107142857146,-27916.0,-7.4785e-08,-8.191e-09,-1.0051e-09,3.3312e-08,5.559e-08,7
-120.91666666666669,32.71875,-27926.0,-7.587500000000001e-08,-7.4655e-09,-9.4141e-10,3.4218e-08,5.6273e-08,7
-120.91666666666669,32.763392857142854,-27933.0,-7.6888e-08,-6.8774e-09,-8.7166e-10,3.5016e-08,5.6912e-08,7
-120.91666666666669,32.808035714285715,-27930.0,-7.7817e-08,-6.302800000000001e-09,-7.8075e-10,3.5766e-08,5.7516e-08,7
-120.91666666666669,32.85267857142857,-27927.0,-7.8656e-08,-5.7819e-09,-6.785e-10,3.6443e-08,5.8068e-08,7
-120.91666666666669,32.89732142857143,-27926.0,-7.940000000000001e-08,-5.3058e-09,-5.6171e-10,3.7051e-08,5.8554e-08,7
-120.91666666666669,32.941964285714285,-27931.0,-8.0046e-08,-4.881399999999999e-09,-4.5347e-10,3.7585e-08,5.8966e-08,7
-120.91666666666669,32.986607142857146,-27944.0,-8.0603e-08,-4.5011000000000005e-09,-3.532e-10,3.8052e-08,5.9317e-08,7
-120.91666666666669,33.03125,-27950.0,-8.105700000000001e-08,-4.2055e-09,-2.2691e-10,3.8426e-08,5.9606e-08,7
-120.91666666666669,33.075892857142854,-27956.0,-8.1409e-08,-4.0059e-09,-7.0244e-11,3.8702e-08,5.9842e-08,7
-120.91666666666669,33.120535714285715,-27969.0,-8.1624e-08,-3.9294e-09,1.2855e-11,3.8847e-08,6.000200000000001e-08,7
-120.91666666666669,33.16517857142857,-27980.0,-8.1746e-08,-3.8883e-09,7.051999999999999e-11,3.8929e-08,6.0107e-08,7
-120.91666666666669,33.20982142857143,-27989.0,-8.182600000000001e-08,-3.9773e-09,1.7461e-10,3.8925e-08,6.0166e-08,7
-120.91666666666669,33.254464285714285,-27998.0,-8.1802e-08,-4.1338e-09,2.919e-10,3.8835e-08,6.016300000000001e-08,7
-120.91666666666669,33.299107142857146,-28003.0,-8.1693e-08,-4.3349e-09,3.9542e-10,3.8681e-08,6.0123e-08,7
-120.91666666666669,33.34375,-28003.0,-8.1511e-08,-4.5807e-09,4.8131e-10,3.8468e-08,6.0051e-08,7
-120.91666666666669,33.388392857142854,-28008.0,-8.1311e-08,-4.9376e-09,6.3858e-10,3.8192e-08,5.9961e-08,7
-120.91666666666669,33.433035714285715,-28020.0,-8.107699999999999e-08,-5.3894e-09,8.2464e-10,3.7853e-08,5.984499999999999e-08,7
-120.91666666666669,33.47767857142857,-28032.0,-8.0768e-08,-5.931e-09,9.9986e-10,3.7432e-08,5.9676e-08,7
-120.91666666666669,33.52232142857143,-28037.0,-8.041600000000001e-08,-6.6164e-09,1.1884000000000002e-09,3.6919e-08,5.9467e-08,7
-120.91666666666669,33.566964285714285,-28038.0,-8.002499999999999e-08,-7.3208000000000014e-09,1.3699e-09,3.6378e-08,5.9238e-08,7
-120.91666666666669,33.611607142857146,-28037.0,-7.9606e-08,-8.0969e-09,1.558e-09,3.5789e-08,5.8993e-08,7
-120.91666666666669,33.65625,-28036.0,-7.9169e-08,-8.964600000000001e-09,1.7581e-09,3.5146e-08,5.8738e-08,7
-120.91666666666669,33.700892857142854,-28041.0,-7.8723e-08,-9.9265e-09,1.9643e-09,3.4454e-08,5.849300000000001e-08,7
-120.91666666666669,33.745535714285715,-28049.0,-7.829e-08,-1.0975e-08,2.1678000000000003e-09,3.3727e-08,5.8285e-08,7
-120.91666666666669,33.79017857142857,-28061.0,-7.791e-08,-1.2085e-08,2.3706e-09,3.2997999999999995e-08,5.8152e-08,7
-120.91666666666669,33.83482142857143,-28068.0,-7.7655e-08,-1.324e-08,2.5424e-09,3.2308e-08,5.8144e-08,7
-120.91666666666669,33.879464285714285,-28069.0,-7.7554e-08,-1.4414e-08,2.7300000000000003e-09,3.1688e-08,5.8281e-08,7
-120.91666666666669,33.924107142857146,-28068.0,-7.7618e-08,-1.5559e-08,2.8619e-09,3.1161e-08,5.8553e-08,7
-120.91666666666669,33.96875,-28057.0,-7.8013e-08,-1.6669000000000002e-08,2.8486e-09,3.0804e-08,5.9022e-08,7
-120.91666666666669,34.013392857142854,-28042.0,-7.8903e-08,-1.7563e-08,2.7076e-09,3.0789e-08,5.9763e-08,7
-120.91666666666669,34.058035714285715,-28031.0,-8.0411e-08,-1.8112e-08,2.3775e-09,3.1239999999999994e-08,6.0824e-08,7
-120.91666666666669,34.10267857142857,-28024.0,-8.2742e-08,-1.8117e-08,1.8109e-09,3.2363e-08,6.229e-08,7
-120.91666666666669,34.14732142857143,-28023.0,-8.6128e-08,-1.7343e-08,9.5321e-10,3.4406e-08,6.428999999999999e-08,7
-120.91666666666669,34.191964285714285,-28030.0,-9.0843e-08,-1.5564e-08,-2.5205e-10,3.764e-08,6.702600000000001e-08,7
-120.91666666666669,34.236607142857146,-28036.0,-9.7182e-08,-1.2496e-08,-1.851e-09,4.2383e-08,7.077200000000001e-08,7
-120.91666666666669,34.28125,-28056.0,-1.0545e-07,-7.8174e-09,-3.8586e-09,4.8967e-08,7.5854e-08,7
-120.91666666666669,34.325892857142854,-28091.0,-1.1591e-07,-1.1796e-09,-6.2529e-09,5.7706e-08,8.263999999999999e-08,7
-120.91666666666669,34.370535714285715,-28125.0,-1.2878e-07,7.7234e-09,-8.9477e-09,6.8837e-08,9.15e-08,7
-120.91666666666669,34.41517857142857,-28164.0,-1.4415e-07,1.9086e-08,-1.1782e-08,8.2466e-08,1.0270999999999997e-07,7
-120.91666666666669,34.45982142857143,-28206.0,-1.619e-07,3.2942e-08,-1.4507e-08,9.8498e-08,1.1635e-07,7
-120.91666666666669,34.504464285714285,-28271.0,-1.8164e-07,4.9085e-08,-1.6799999999999998e-08,1.1658e-07,1.3219000000000002e-07,7
-120.91666666666669,34.549107142857146,-28370.0,-2.0268e-07,6.7016e-08,-1.8308e-08,1.3608e-07,1.4966e-07,7
-120.91666666666669,34.59375,-28481.0,-2.24e-07,8.5931e-08,-1.8679e-08,1.5609000000000002e-07,1.6786999999999998e-07,7
-120.91666666666669,34.638392857142854,-28586.0,-2.4432e-07,1.0474e-07,-1.7625e-08,1.7542000000000002e-07,1.8565e-07,7
-120.91666666666669,34.683035714285715,-28685.0,-2.6216e-07,1.2214e-07,-1.4993e-08,1.9274e-07,2.0165e-07,7
-120.91666666666669,34.72767857142857,-28782.0,-2.7599e-07,1.3677999999999998e-07,-1.0817000000000002e-08,2.0667e-07,2.1445e-07,7
-120.91666666666669,34.77232142857143,-28882.0,-2.8445e-07,1.4739e-07,-5.3869e-09,2.1599e-07,2.2281e-07,7
-120.91666666666669,34.816964285714285,-28985.0,-2.866e-07,1.5309e-07,7.7039e-10,2.1985e-07,2.2585e-07,7
-120.91666666666669,34.861607142857146,-29083.0,-2.8208e-07,1.5345999999999995e-07,7.0358e-09,2.1788e-07,2.232e-07,7
-120.91666666666669,34.90625,-29183.0,-2.7112e-07,1.4858e-07,1.28e-08,2.1024e-07,2.1496e-07,7
-120.91666666666669,34.950892857142854,-29330.0,-2.5430999999999995e-07,1.3901e-07,1.7625e-08,1.9745e-07,2.0165e-07,7
-120.91666666666669,34.995535714285715,-29518.0,-2.3282e-07,1.2558e-07,2.0908e-08,1.8042e-07,1.8417e-07,7
